NAME;TEXT_SHORT;ARTICLE_ID;ORDER_ID;SUPPLIER;PHOTO;SWEIGHT
HE_Arena_L_600_Chr;Arena Regal, 600mm Wange, verchromt;9136155;9136155;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_600_ChrCl;Arena Regal, 600mm Wange, klassisch verchromt;9136171;9136171;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_600_SilCl;Arena Regal, 600mm Wange, klassisch versilbert;9136178;9136178;Hettich;TA_0040212_L.jpg;0
HE_Arena_R_450_Ant;Arena Regal, 450mm Wange, Anthrazit beschichtet;9207584;9207584;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_450_Cha;Arena Regal, 450mm Wangel, Champagner beschichtet;9207591;9207591;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_450_Chr;Arena Regal, 450mm Wange, verchromt;9136152;9136152;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_450_ChrCl;Arena Regal, 450mm Wange, klassich verchromt;9136158;9136158;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_450_SilCl;Arena Regal, 450mm Wange, klassich versilbert;9136175;9136175;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_500_Ant;Arena Regal, 500mm Wange, Anthrazit überzogen;9207586;9207586;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_500_Cha;Arena Regal, 500mm panel, Champagner beschichtet;9207593;9207593;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_500_Chr;Arena Regal, 500mm Wange, verchromt;9136154;9136154;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_500_ChrCl;Arena Regal, 500mm Wange, klassisch verchromt;9136160;9136160;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_500_SilCl;Arena Regal, 500mm Wangel, klassich versilbert;9136177;9136177;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_600_Ant;Arena Regal, 600mm Wange, Anthrazit beschichtet;9207588;9207588;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_600_Cha;Arena Regal, 600mm Wange, champagner beschichtet;9207595;9207595;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_600_Chr;Arena Regal, 600mm Wange, verchromt;9136156;9136156;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_600_ChrCl;Arena Regal, 600mm Wange, klassisch verchromt;9136172;9136172;Hettich;TA_0040212_R.jpg;0
HE_Arena_R_600_SilCl;Arena Regal, 600mm Wange, klassisch versilbert;9136179;9136179;Hettich;TA_0040212_R.jpg;0
He_bewegl_comp_TL_L_FTP_EB28;TopLine L Läuferteil;He_Set_00222;He_Set_00222;Hettich;;0
He_bewegl_comp_TL_L_FTP_EB31;TopLine L Läuferteil;He_Set_00223;He_Set_00223;Hettich;;0
He_bewegl_comp_TL_L_FTP_EB34;TopLine L Läuferteil;He_Set_00224;He_Set_00224;Hettich;;0
He_bewegl_comp_TL_L_FTP_EB37;TopLine L Läuferteil;He_Set_00225;He_Set_00225;Hettich;;0
He_bewegl_comp_TL_L_FTP_EB52;TopLine L Läuferteil;He_Set_00226;He_Set_00226;Hettich;;0
He_bewegl_comp_TL_L_TP_EB37;TopLine L Läuferteil;He_Set_00230;He_Set_00230;Hettich;;0
He_bewegl_comp_TL_L_TP_EB52;TopLine L Läuferteil;He_Set_00231;He_Set_00231;Hettich;;0
HE_DL_18_9079882;Kleiderstangenhalterungen 9079882;;9079882;Hettich;he_Handle_CL9079882.JPG;0
HE_DL_18_9079882_L;Kleiderstangenhalterungen 9079882;;9079882;Hettich;9079882_L.JPG;0
HE_DL_18_9079882_R;Kleiderstangenhalterungen 9079882;;9079882;Hettich;9079882_R.JPG;0
he_Dübel_08x40;Holzdübel 08x40;01532;01532;Hettich;he_01532.JPG;0
He_Führung_comps_TL_L_EB28;TopLine L Führungsteil;He_Set_00181;He_Set_00181;Hettich;;0
He_Führung_comps_TL_L_EB31;TopLine L Führungsteil;He_Set_00182;He_Set_00182;Hettich;;0
He_Führung_comps_TL_L_EB34;TopLine L Führungsteil;He_Set_00183;He_Set_00183;Hettich;;0
He_Führung_comps_TL_L_EB37;TopLine L Führungsteil;He_Set_00184;He_Set_00184;Hettich;;0
He_Führung_comps_TL_L_EB52;TopLine L Führungsteil;He_Set_00185;He_Set_00185;Hettich;;0
He_Führung_prf_TL_L_TP;TopLine L Führungsprofil;He_Set_00186;He_Set_00186;Hettich;;0
He_Läufer_prf_TL_L_TP;TopLine L Läuferprofil;He_Set_00216;He_Set_00216;Hettich;;0
He_Läufer_unterst_comp_TLL_FTP;;He_Set_00214;He_Set_00214;Hettich;;0
He_Läufer_unterst_comp_TLL_TP;TopLine L Läuferprofil clip-on;He_Set_00215;He_Set_00215;Hettich;;0
HE_LeMans_Column_L_600_750_An;LeMans Mittelsäule, Höhe 600-750 mm;9207596;9207596;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Column_L_600_750_Ch;LeMans Mittelsäule, Höhe 600-750 mm;9207600;9207600;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Column_L_600_750_Wh;LeMans Mittelsäule, Höhe 600-750 mm;9132546;9132546;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Column_R_600_750_An;LeMans Mittelsäule, Höhe 600-750 mm;9207596;9207596;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Column_R_600_750_Ch;LeMans Mittelsäule, Höhe 600-750 mm;9207600;9207600;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Column_R_600_750_Wh;LeMans Mittelsäule, Höhe 600-750 mm;9132546;9132546;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_L_600_750_An;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_L_600_750_Ch;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_L_600_750_Wh;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_R_600_750_An;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_R_600_750_Ch;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_LeMans_Rail_R_600_750_Wh;LeMans Montageschiene, Höhe 600-750 mm;;;Hettich;TA_LeMans_ll_PIvot_Arms.jpg;0
HE_SL_323_70666;Schrankrohrlager SL 323 DD;8725;70666;Hettich;70666.jpg;0
HF_83088321_LED_1029;Unterbauleuchte, schwenkbar 25°, drehbar 360°,  Rund, LED Loox 1029, 1,3 W;830.88.321;83088321;Häfele;HF_83088321_LED_1029.jpg;0
HF_83088921_LED_1029;Unterbauleuchte, schwenkbar 25°, drehbar 360°,  Rund, LED Loox 1029, 1,3 W;830.88.921;83088921;Häfele;HF_83088921_LED_1029.jpg;0
HF_83372092_LED_2039;Unterbauleuchte, Rund, LED Loox 2039, 12 V;833.72.092;83372092;Häfele;HF_83372092_LED_2039.jpg;0
HF_83372819_Endkappe;Endkappe für Profil 6,5 mm;833.72.819;83372819;Häfele;83317819.jpg;0
HF_83374070_LED_2032;Aufbauleuchte, Stangenförmig, Loox 2032 300mm x 180mm x 50mm;833.74.070;83374070;Häfele;HF_83374070_LED_2032.jpg;0
HF_83374160_LED_2033;Aufbauleuchte, rectangular, Loox 2033;833.74.160;83374160;Häfele;HF_83374160_LED_2033.jpg;0
HF_83374848_Endkappe;Endkappe für Profil 14 mm;833.74.848;83374848;Häfele;HF_83374848_Endcap.jpg;0
HF_83375051_LED_3027;Eingelassenes Unterbaulicht, Multi-Weiß, Rund, Häfele Loox LED 3027, 24 V;833.75.051;83375051;Häfele;HF_83375051_LED_3027.jpg;0
HF_83375091_LED_3024;Unterbauleuchte, 210 x 210 mm Quadrat , LED Loox 3024, 24 V;833.75.091;83375091;Häfele;HF_83375091_LED_3024.jpg;0
HF_83375101_LED_3022;Unterbauleuchte, 6,2x185 mm Rund, LED Loox 3022, 24 V;833.75.101;83375101;Häfele;HF_83375101_LED_3022.jpg;0
HF_Anschraublasche_si_Holz;Anschraublasche silb.Holz;37264990;372.64.990;Haefele;HF_ppic_13695.jpg;0
HF_BLE_Moov_sig_we_1200;Blende Moovit sig.we.   1200mm;55361619;553.61.619;Haefele;HF_553_61_619.jpg;
HF_BLHa_Moov_ISK_sig_we;Blendenhalt.Moovit ISK sig.we.;55361692;553.61.692;Haefele;HF_553_61_692.jpg;
HF_Bodentraeg_HC_Zi_vern_5;Bodentraeg.HC    Zi.vern.  5mm;28254701;282.54.701;Haefele;HF_ppic_27631.jpg;0
HF_Bodentraeger_28254761;Bodentraeg.HC Zi.vern. 40x14mm;;282.54.761;Häfele;HF_282_54_761.jpg;0
HF_BT_26245723;Traeger mit Spreizduebel weiss;;262.45.723;Haefele;HF_262_45_723.jpg;0
HF_BT_28212105;Bodentraeger Kst.braun 5mm;;282.12.105;Haefele;HF_282_12_105.jpg;0
HF_BT_28212403;Bodentraeger Kst.transp. 3mm;;282.12.403;Haefele;HF_282_12_105.jpg;0
HF_BT_28218706;Bodentraeg.Zi.vern.mit Auflage;;282.18.706;Haefele;HF_282_18_706.jpg;0
HF_BT_28224310;Bodentraeger Zi.schw. 5/1mm;;282.24.310;Haefele;HF_282_24_310.jpg;0
HF_BT_28224320;Bodentraeger Zi.schw. 5/5/1mm;;282.24.320;Haefele;HF_282_24_320.jpg;0
HF_BT_28224704;Bodentraeg.Zi.vern.zum Anschrb;;282.24.704;Haefele;HF_282_24_704.jpg;0
HF_BT_28224710;Bodentraeger Zi.vern. 5/1mm;;282.24.710;Haefele;HF_282_24_716.jpg;0
HF_BT_28224716;Bodentraeger Zi.vern. 5/6mm;;282.24.716;Haefele;HF_282_24_716.jpg;0
HF_BT_28224720;Bodentraeger Zi.vern. 5/5/1mm;;282.24.720;Haefele;HF_282_24_720.jpg;0
HF_BT_28224726;Bodentraeger Zi.vern. 5/5/6mm;;282.24.726;Haefele;HF_282_24_720.jpg;0
HF_BT_28226700;Bod.Traeg.vern. ZA12 5/5/2mm;;282.26.700;Haefele;HF_282_26_700.jpg;0
HF_BT_28226705;Bod.Traeg.vern. ZA10 5/5/2mm;;282.26.705;Haefele;HF_282_26_700.jpg;0
HF_BT_28226715;Bodentraeg.Zi.vern.SV ZA=10mm;;282.26.715;Haefele;HF_282_26_700.jpg;0
HF_BT_28226721;Bod.Traeg.vern.ZA=12,4 5/5/8mm;;282.26.721;Haefele;HF_282_26_700.jpg;0
HF_BT_28226725;Bod.Traeg.vern.ZA=10 5/5/8mm;;282.26.725;Haefele;HF_282_26_700.jpg;0
HF_BT_28233105;Bodentraeger Kst.braun 5mm;;282.33.105;Haefele;HF_282_33_105.jpg;0
HF_BT_28233703;Bodentraeger Kst.weiss 5mm;;282.33.703;Haefele;HF_282_33_105.jpg;0
HF_BT_28243727;Bodentraeger St.vern. 3/5mm;;282.43.727;Haefele;HF_282_43_727.jpg;0
HF_BT_GL_28212434;Gl-bod.traeger.Kst.transp. 4mm;;282.12.434;Haefele;HF_282_12_434.jpg;0
HF_BT_GL_28212435;Gl-bod.traeger Kst.transp. 5mm;;282.12.435;Haefele;HF_282_12_434.jpg;0
HF_Dr_fr_Moov_weiß_1_55353720;Dr.fr.Moovit weiß 115/270mm;55353720;553.53.720;Haefele;HF_ppic_16994.jpg;0
HF_Dr_fr_Moov_weiß_1_55353723;Dr.fr.Moovit weiß 115/400mm;55353723;553.53.723;Haefele;HF_ppic_16994.jpg;0
HF_Duomatic_110_Eck_48_6_EP;Duomatic 110 Eck    48/6   EP;32917610;329.17.610;Haefele;HF_329_17_610.jpg;
HF_Duomatic_155_Eck_48_6_S;Duomatic 155 Eck    48/6   S;32929600;329.29.600;Haefele;HF_329_29_600.jpg;
HF_Duomatic_155_Mi_Zw_48_6_S;Duomatic 155 Mi./Zw.48/6   S;32929602;329.29.602;Haefele;HF_329_29_602.jpg;
HF_Duomatic_PR105_Eck_45_9_5_S;Duomatic PR105 Eck  45/9,5 S;32928200;329.28.200;Haefele;HF_329_28_200.jpg;
HF_Duomatic_PR105_Mi__32928202;Duomatic PR105 Mi/Zw45/9,5 S;32928202;329.28.202;Haefele;HF_329_28_202.jpg;
HF_EBH_26245796;Aufsteck-Einbohrhuelse weiss;;262.45.796;Haefele;HF_262_45_796.jpg;0
HF_ESD_26227010;Einschraubdübel 24/3mm blank;;262.27.010;Häfele;HF_262_27_010.jpg;0
HF_FB_Moov_einpressen;Frontbefest.Moovit einpressen;55359990;553.59.990;Haefele;HF_ppic_16996.jpg;0
HF_FB_Moov_einpressen_55359995;Frontbefest.Moovit einpressen;55359995;553.59.995;Haefele;HF_553_59_995.jpg;
HF_FKB_Senso_540_580_12_0_24_5;FKB Senso    540-580/12,0-24,5;37264904;372.64.904;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_540_580_6_0_12_0;FKB Senso    540-580/ 6,0-12,0;37264902;372.64.902;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_540_580_9_0_18_0;FKB Senso    540-580/ 9,0-18,0;37264903;372.64.903;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_580_640_12_0_23_0;FKB Senso    580-640/12,0-23,0;37264914;372.64.914;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_580_640_6_0_11_0;FKB Senso    580-640/ 6,0-11,0;37264912;372.64.912;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_580_640_9_0_17_0;FKB Senso    580-640/ 9,0-17,0;37264913;372.64.913;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_640_700_10_5_21_5;FKB Senso    640-700/10,5-21,5;37264924;372.64.924;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_640_700_5_0_10_0;FKB Senso    640-700/ 5,0-10,0;37264922;372.64.922;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_640_700_8_0_16_0;FKB Senso    640-700/ 8,0-16,0;37264923;372.64.923;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_700_780_7_0_15_0;FKB Senso    700-780/ 7,0-15,0;37264933;372.64.933;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_700_780_9_0_20_0;FKB Senso    700-780/ 9,0-20,0;37264934;372.64.934;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_780_840_7_0_13_0;FKB Senso    780-840/ 7,0-13,0;37264943;372.64.943;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_780_840_9_0_17_0;FKB Senso    780-840/ 9,0-17,0;37264944;372.64.944;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_840_900_5_0_12_0;FKB Senso    840-900/ 5,0-12,0;37264953;372.64.953;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_840_900_7_5_16_0;FKB Senso    840-900/ 7,5-16,0;37264954;372.64.954;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_540_5_37264602;FL Senso wo. 540-580/ 6,0-12,0 ##(372.64.902 + 372.64.990);37264602;372.64.602;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_540_5_37264603;FL Senso wo. 540-580/ 9,0-18,0 ##(372.64.903 + 372.64.990);37264603;372.64.603;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_540_5_37264604;FL Senso wo. 540-580/12,0-24,5 ##(372.64.904 + 372.64.990);37264604;372.64.604;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_580_6_37264612;FL Senso wo. 580-640/ 6,0-11,0 ##(372.64.912 + 372.64.990);37264612;372.64.612;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_580_6_37264613;FL Senso wo. 580-640/ 9,0-17,0 ##(372.64.913 + 372.64.990);37264613;372.64.613;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_580_6_37264614;FL Senso wo. 580-640/12,0-23,0 ##(372.64.914 + 372.64.990);37264614;372.64.614;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_640_7_37264622;FL Senso wo. 640-700/ 5,0-10,0 ##(372.64.922 + 372.64.990);37264622;372.64.622;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_640_7_37264623;FL Senso wo. 640-700/ 8,0-16,0 ##(372.64.923 + 372.64.990);37264623;372.64.623;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_640_7_37264624;FL Senso wo. 640-700/10,5-21,5 ##(372.64.924 + 372.64.990);37264624;372.64.624;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_700_7_37264633;FL Senso wo. 700-780/ 7,0-15,0 ##(372.64.933 + 372.64.990);37264633;372.64.633;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_700_7_37264634;FL Senso wo. 700-780/ 9,0-20,0 ##(372.64.934 + 372.64.990);37264634;372.64.634;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_780_8_37264643;FL Senso wo. 780-840/ 7,0-13,0 ##(372.64.943 + 372.64.990);37264643;372.64.643;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_780_8_37264644;FL Senso wo. 780-840/ 9,0-17,0 ##(372.64.944 + 372.64.990);37264644;372.64.644;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_840_9_37264653;FL Senso wo. 840-900/ 5,0-12,0 ##(372.64.953 + 372.64.990);37264653;372.64.653;Haefele;HF_ppic_13692.jpg;0
HF_FKB_Senso_Ho_840_9_37264654;FL Senso wo. 840-900/ 7,5-16,0 ##(372.64.954 + 372.64.990);37264654;372.64.654;Haefele;HF_ppic_13692.jpg;0
HF_HLB_Strato_SM_342__37268831;HLB Strato SM 342-420/1,5- 4,0;37268831;372.68.831;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_342__37268832;HLB Strato SM 342-420/4,0- 7,2;37268832;372.68.832;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_342__37268833;HLB Strato SM 342-420/6,5-11,5;37268833;372.68.833;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_420__37268801;HLB Strato SM 420-500/2,0- 3,5;37268801;372.68.801;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_420__37268802;HLB Strato SM 420-500/3,5- 7,0;37268802;372.68.802;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_420__37268803;HLB Strato SM 420-500/6,5-11,0;37268803;372.68.803;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_420__37268804;HLB Strato SM 420-500/8,0-16,0;37268804;372.68.804;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_500__37268813;HLB Strato SM 500-550/3,8-10,0;37268813;372.68.813;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_500__37268814;HLB Strato SM 500-550/6,0-15,0;37268814;372.68.814;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_550__37268823;HLB Strato SM 550-650/3,5-10,0;37268823;372.68.823;Haefele;HF_ppic_13668.jpg;0
HF_HLB_Strato_SM_550__37268824;HLB Strato SM 550-650/6,0-14,5;37268824;372.68.824;Haefele;HF_ppic_13668.jpg;0
HF_HSB_Verso_SM_420_5_37267801;HSB Verso SM 420-550/ 2,0- 4,0;37267801;372.67.801;Haefele;HF_ppic_14289.jpg;0
HF_HSB_Verso_SM_420_8_37267802;HSB Verso SM 420-800/ 4,0- 8,0;37267802;372.67.802;Haefele;HF_ppic_14289.jpg;0
HF_HSB_Verso_SM_420_8_37267803;HSB Verso SM 420-800/ 6,0-10,0;37267803;372.67.803;Haefele;HF_ppic_14289.jpg;0
HF_HSB_Verso_SM_420_8_37267804;HSB Verso SM 420-800/ 8,0-17,0;37267804;372.67.804;Haefele;HF_ppic_14289.jpg;0
HF_I_SK_Moov_50_we_92_55156750;I-SK Moovit 50 we.         92/1200/270mm ##(551.52.700 + 553.50.020 + 553.61.619 + 553.61.692);55156750;551.56.750;Haefele;HF_ppic_18379.jpg;
HF_I_SK_Moov_50_we_92_55156753;I-SK Moovit 50 we.         92/1200/400mm ##(551.52.703 + 553.50.023 + 553.61.619 + 553.61.692);55156753;551.56.753;Haefele;HF_ppic_18379.jpg;
HF_I_SK_Moov_50_we_92_55156755;I-SK Moovit 50 we.         92/1200/500mm ##(551.52.705 + 553.50.025 + 553.61.619 + 553.61.692);55156755;551.56.755;Haefele;HF_ppic_18379.jpg;
HF_K_Pl_Duomatic_A_St_32981525;K-Pl.Duomatic A St.Var.    0mm;32981525;329.81.525;Haefele;HF_329_81_525.jpg;
HF_K_Pl_Duomatic_A_St_32987500;K-Pl.Duomatic A St.S       0mm;32987500;329.87.500;Haefele;HF_329_87_500.jpg;
HF_KS_Mx_verz_50kg_27_55350020;KS Matrix verz.     50kg 270mm;55350020;553.50.020;Haefele;HF_ppic_27567.jpg;0
HF_KS_Mx_verz_50kg_40_55350023;KS Matrix verz.     50kg 400mm;55350023;553.50.023;Haefele;HF_ppic_27567.jpg;0
HF_KS_Mx_verz_50kg_45_55350024;KS Matrix verz.     50kg 450mm;55350024;553.50.024;Haefele;HF_ppic_27567.jpg;0
HF_KS_Mx_verz_50kg_50_55350025;KS Matrix verz.     50kg 500mm;55350025;553.50.025;Haefele;HF_ppic_27567.jpg;0
HF_M_Pl_Duomatic_SM_Zi_S_0;M-Pl.Duomatic SM Zi.S      0mm;32967040;329.67.040;Haefele;HF_329_67_040.jpg;
HF_MINIFIX_15_16_oA_26226073;MINIFIX 15/16 ohne Abdeckrand blank;;262.26.073;Häfele;HF_262_26_219.jpg;0
HF_MINIFIX_15_18_oA_26226074;MINIFIX 15/18 ohne Abdeckrand blank;;262.26.074;Häfele;HF_262_26_246.jpg;0
HF_MINIFIX_15_19_oA_26226228;MINIFIX 15/19 ohne Abdeckrand blank;;262.26.228;Häfele;HF_262_26_228.jpg;0
HF_Moov_Mx_50_sig_we_60_400;Moovit Matrix 50 sig.we.60/400;55378403;553.78.403;Haefele;HF_553_78_403.jpg;
HF_Moov_Mx_50_sig_we_60_500;Moovit Matrix 50 sig.we.60/500;55378405;553.78.405;Haefele;HF_553_78_405.jpg;
HF_Moov_Mx_50_we_115__55379705;Moovit Matrix 50 wh.   115/500 ##(553.50.025 + 553.53.725);55379705;553.79.705;Haefele;HF_ppic_18266.jpg;0
HF_Moov_Mx_50_we_92_2_55154720;Moovit Matrix 50 we.            92/270mm ##(551.52.700 + 553.50.020);55154720;551.54.720;Haefele;HF_ppic_18379.jpg;
HF_Moov_Mx_50_we_92_4_55154723;Moovit Matrix 50 we.            92/400mm ##(551.52.703 + 553.50.023);55154723;551.54.723;Haefele;HF_ppic_18379.jpg;
HF_Moov_Mx_50_we_92_5_55154725;Moovit Matrix 50 we.            92/500mm ##(551.52.705 + 553.50.025);55154725;551.54.725;Haefele;HF_ppic_18379.jpg;
HF_Moov_Mx_50_wh_115__55379700;Moovit Matrix 50 wh.   115/270 ##(553.50.020 + 553.53.720);55379700;553.79.700;Haefele;HF_ppic_18266.jpg;0
HF_Moov_Mx_50_wh_115__55379703;Moovit Matrix 50 wh.   115/400 ##(553.50.023 + 553.53.723);55379703;553.79.703;Haefele;HF_ppic_18266.jpg;0
HF_STR_28272700;Schwedentraeg.St.vern. 4/160mm;;282.72.700;Haefele;HF_282_72_700.jpg;0
HF_STR_28272719;Schwedentraeg.St.vern. 4/224mm;;282.72.719;Haefele;HF_282_72_700.jpg;0
HF_STR_28272728;Schwedentraeg.St.vern. 4/320mm;;282.72.728;Haefele;HF_282_72_700.jpg;0
HF_STR_28273707;Schwedentraeg.St.vern. 5/160mm;;282.73.707;Haefele;HF_282_72_700.jpg;0
HF_STR_28273716;Schwedentraeg.St.vern. 5/224mm;;282.73.716;Haefele;HF_282_72_700.jpg;0
HF_TB_Duo_32948500;Duomatic PR Alu.Rah.105 Eck;;329.48.500;Haefele;HF_329_28_200.JPG;0
HF_TB_Duo_32948502;Duomatic PR Alu.Rah.105 Mi./Zw;;329.48.502;Haefele;HF_329_28_202.jpg;0
HF_TBT_GL_28223725;Klemm-Holztablartraeger vern.;;282.23.725;Haefele;HF_282_23_725.jpg;0
HF_ZA_Moov_we_115_450_55353724;Zarge Moovit we.     115/450mm;55353724;553.53.724;Haefele;HF_ppic_16994.jpg;0
HF_ZA_Moov_we_115_500_55353725;Zarge Moovit we.     115/500mm;55353725;553.53.725;Haefele;HF_ppic_16994.jpg;0
HF_ZA_Moov_we_92_270;Zarge Moovit we.                92/270mm;55152700;551.52.700;Haefele;HF_551_52_700.jpg;
HF_ZA_Moov_we_92_400;Zarge Moovit we          .      92/400mm;55152703;551.52.703;Haefele;HF_551_52_703.jpg;
HF_ZA_Moov_we_92_450_55352724;Zarge Moovit we.      92/450mm;55352724;553.52.724;Haefele;HF_ppic_16994.jpg;0
HF_ZA_Moov_we_92_500;Zarge Moovit we.                92/500mm;55152705;551.52.705;Haefele;HF_551_52_705.jpg;
HF_ZA_Moov_we_92_500_55352725;Zarge Moovit we.      92/500mm;55352725;553.52.725;Haefele;HF_ppic_16994.jpg;0
Hosenhalter_Amari_einz_9132923;Hosenhalter Amari einzeln;9132923;9132923;Hettich;G9_Amari_9132923_TA.jpg;0
Höverst_Sockelf_Kor_050_44747;Höhenverstellbarer Fuß Korrekt, 169 - 205;20171;44747;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
Höverst_Sockelf_Kor_070_44748;Höhenverstellbarer Fuß Korrekt, 169 - 205;20170;44748;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
Höverst_Sockelf_Kor_080_70151;Höhenverstellbarer Fuß Korrekt, 169 - 205;3427;70151;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
Höverst_Sockelf_Kor_100_61851;Höhenverstellbarer Fuß Korrekt, 169 - 205;3428;61851;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
Höverst_Sockelf_Kor_150_61853;Höhenverstellbarer Fuß Korrekt, 169 - 205;3431;61853;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
Höverst_Sockelf_Kor_180_70153;Höhenverstellbarer Fuß Korrekt, 169 - 205;3432;70153;Hettich;EF_Korrekt_Sockelhoehenvers.jpg;0
i_Abdeckblende_0458;Abdeckblech;;0000;Getting Started;i_000_458.jpg;0
i_Abdeckprofil_0332;Abdeckprofil;;0000;Getting Started;i_000_332.jpg;0
i_Adapter_0622;Adapterplatte für Öffnungssystem Türen, Kunststoff;;0000;Getting Started;i_000_559.jpg;0
i_Adapter_0622_ou;Adapterplatte für Öffnungssystem Türen, Kunststoff;;0000;Getting Started;i_000_559.jpg;0
i_Adapter_0622_s;Adapterplatte für Öffnungssystem Türen, Kunststoff;;0000;Getting Started;i_000_559.jpg;0
i_Adapter_HF;Teleskophebel für Hochfaltklappen, KH 480-570 mm;;0000;Getting Started;i_adapter_hf.jpg;439
i_Anschlagstift;Anschlagstift;;0000;Getting Started;i_000_403.jpg;0
i_Anschlagwinkel;Anschlagwinkel;;0000;Getting Started;i_000_000.jpg;0
i_Anschlagwinkel_Hebelzylinder;Anschlagwinkel für Hebelzylinderschlösser;;0000;Getting Started;i_000_099.jpg;0
i_Anschlagwinkel_Kastenschloss;Anschlagwinkel für Kastenschlösser;;0000;Getting Started;i_000_100.jpg;0
i_Arbeitsplattenverbinder;Arbeitsplattenverbinder;;0000;Getting Started;i_000_035.jpg;0
